,,,TE A1 Corn Oil 10 ml/kg 48hrs,TE A3 Corn Oil 10ml/kg 48hrs,TE A2 Corn Oil 10 ml/kg 48hrs    ,TE E1 Aroclor 1260 200mg/kg,TE E3 Aroclor 1260 200mg/kg,TE E2 Aroclor 1260 200mg/kg 48hrs,TE C2 Wy-14643 50mg/kg 48hrs,TE C1 Wy-14643 50mg/kg 48hrs,TE C3 Wy-14643 50mg/kg 48hrs,TE B1 TCDD 10ug/kg 48hrs,TE B2 TCDD 10ug/kg 48hrs,TE B3 TCDD 10ug/kg 48hrs,
33358,Cyp11a1,NM_019779,0.1366783,0.0595114,-0.1961897,0.2219762,0.1366783,-0.1864427,0.14657484,0.0526884,0.1554362,-0.1946777,0.0363143,-0.0317937
44308,Cyp11a1,NM_019779,0,0,0,-0.522127,0,0,-0.0385552,-0.087017,0.0944734,-0.18308,-0.275576,-0.123569
9772,Cyp11b2,NM_009991,-0.027854733333333,-0.19629273333333,0.22414746666667,0.043875266666667,0.25903860666667,0.55273726666667,-0.024307733333333,0.20278766666667,0.19070126666667,0.35401586666667,0.051227266666667,0.37803526666667
5020,Cyp17a1,NM_007809,-0.056228666666667,-0.049991666666667,0.10622033333333,0.018717333333333,0.27596733333333,0.20681033333333,-0.00091866666666662,0.30553933333333,0.040900333333333,-0.073415666666667,0.082607333333333,0.35139133333333
2779,Cyp19a1,NM_007810,-0.3313325,-0.1506465,0.481979,0.1835885,0.4373628,0.4393571,0.0664075,0.3971225,0.2629275,0.0060625,0.2849175,0.4431188
21124,Cyp19a1,NM_007810,0.0046735,-0.009347,0.0046735,-0.4314975,0.0046735,0.0046735,0.0046735,0.00059075,-0.093137,0.0046735,-0.0482877,0.1054205
34474,Cyp1a1,NM_009992,-0.10807383333333,0.064772466666667,0.043301366666667,0.32712116666667,0.18213116666667,0.41227816666667,0.47863916666667,0.15502916666667,0.79621316666667,2.3771791666667,1.8853191666667,2.0358291666667
898,Cyp1a2,NM_009993,0.020615333333333,0.056667333333333,-0.077282666666667,-0.17005666666667,-0.23520866666667,-0.056052666666667,-0.42185526666667,-0.12265366666667,-0.46264866666667,0.41189033333333,0.35328333333333,0.64975133333333
38709,Cyp1a2,NM_009993,0.022784333333333,0.084843333333333,-0.10762766666667,-0.20595266666667,-0.27702766666667,-0.12722266666667,-0.54670866666667,-0.27887166666667,-0.52719366666667,0.71360833333333,0.69511833333333,0.77056833333333
3771,Cyp1b1,NM_009994,-0.038319633333333,0.17790136666667,-0.13958173333333,0.29365936666667,-0.46996263333333,-0.42416463333333,0.36357836666667,-0.26847643333333,-0.16275063333333,1.0527173666667,1.0117973666667,0.21915836666667
9856,Cyp1b1,AK016699,0.08003,-0.141403,0.061373,-0.078858,0.259366,0.608173,0.151879,0.205539,0.143122,0.4519568,0.16766,0.217498
1378,Cyp20a1,NM_030013,-0.0092464333333333,-0.053532733333333,0.062779166666667,0.092442166666667,-0.25394583333333,-0.27787683333333,-0.13241063333333,-0.18337053333333,-0.0018734333333333,0.066737166666667,0.080442166666667,-0.055201333333333
41711,Cyp21a1,NM_009995,-0.030688333333333,0.081091666666667,-0.050403333333333,-0.10350433333333,-0.084564333333333,-0.21006033333333,-0.0081613333333333,-0.19124223333333,-0.17706483333333,-0.11154833333333,-0.061036333333333,-0.10945533333333
21854,Cyp24a1,NM_009996,-0.073811466666667,0.12168273333333,-0.047871266666667,0.0047600333333333,0.26428873333333,-0.029323066666667,-0.38930626666667,-0.084098166666667,0.11581873333333,-0.047871266666667,-0.17850026666667,0.0067104333333333
29221,Cyp26a1,NM_007811,0.127197,0.04298,-0.170177,-0.151594,-0.00031100000000006,-0.029593,-0.110847,0.656835,0.73901,0.232344,0.119011,0.7019342
3514,Cyp26b1,NM_175475,-0.28326133333333,-0.10248033333333,0.38574166666667,-0.25131433333333,-0.11894033333333,-0.40454833333333,0.086034666666667,0.57823976666667,-0.039447333333333,-0.48782833333333,-0.0056983333333334,0.71373946666667
10618,Cyp27a1,NM_024264,-0.037913633333333,0.083416566666667,-0.045502933333333,-0.33958743333333,-0.15758283333333,-0.12830853333333,-0.51953643333333,0.22413556666667,-0.28590543333333,-0.24802543333333,-0.29989143333333,0.068059566666667
3021,Cyp27b1,AB006034,-0.12068416666667,-0.069102666666667,0.18978683333333,-0.20327846666667,-0.18079226666667,-0.12292296666667,-0.27035316666667,-0.20592206666667,-0.19521306666667,-0.34772116666667,0.10962383333333,-0.10581502666667
5237,Cyp27b1,NM_010009,-0.1333884,-0.0226445,0.1560329,-0.0419674,0.2406866,0.1082506,-0.1178654,-0.0338654,-0.0303494,-0.1567354,0.1009764,-0.0206463
36879,Cyp2a12,NM_133657,-0.024857066666667,0.011459133333333,0.013397933333333,-0.070908866666667,-0.053153915666667,-0.059662986666667,-0.10955516666667,0.095734733333333,-0.24064326666667,-0.16172326666667,-0.054097406666667,-0.040535666666667
22754,Cyp2a4,NM_009997,-0.147484,0.121083,0.026401,0.406541,0.090324,0.391538,0.285546,0.073053,0.23334,0.197686,0.262108,0.344376
29648,Cyp2a4,NM_009997,-0.13092466666667,0.18921333333333,-0.058288666666667,0.074379133333333,-0.19622666666667,0.044576333333333,-0.082666666666667,-0.12539066666667,-0.16837266666667,-0.22718066666667,-0.11721066666667,-0.014207666666667
17106,Cyp2a5,NM_007812,-0.16705533333333,0.13546066666667,0.031594666666667,0.29359266666667,0.12879766666667,0.49031196666667,0.27447966666667,-0.076805333333333,0.22970266666667,0.14253166666667,0.22030866666667,0.39369656666667
40976,Cyp2a5,NM_007812,-0.14830866666667,0.15983333333333,-0.011524666666667,0.28985940333333,-0.044088666666667,0.25524673333333,0.14400233333333,-0.15086966666667,0.089059333333333,0.045680333333333,0.11823433333333,0.21516083333333
16669,Cyp2b10,NM_009999,-0.023934333333333,-0.071496333333333,0.095430666666667,1.0293826666667,0.68531866666667,1.2804466666667,-0.082392333333333,0.50762946666667,0.046766666666667,-0.61539033333333,0.27111766666667,0.48036716666667
20284,Cyp2b10,NM_009998,-0.003803,-0.071432,0.075235,0.88076,0.478075,1.040597,-0.04651,0.6011015,-0.047078,-0.155267,0.291421,0.499662
15275,Cyp2b13,NM_007813,0.095861333333333,0.0013443333333334,-0.097205666666667,0.99331593333333,0.59558933333333,1.0642040733333,0.010794333333333,0.72823033333333,-0.11206566666667,-0.52858566666667,0.11305033333333,0.43951033333333
19157,Cyp2b13,NM_007813,0.20633666666667,0.061086666666667,-0.26742333333333,0.21445666666667,0.28016666666667,-0.22808333333333,0.15437666666667,1.2855656666667,0.26615666666667,-0.013633333333333,0.27974666666667,0.78011966666667
24555,Cyp2b19,NM_007814,-0.18736933333333,-0.0055028333333333,0.19287216666667,-0.35498883333333,-0.029962633333333,-0.0019218333333333,-0.11768762333333,-0.21548173333333,-0.18394323333333,-0.25273183333333,-0.033887333333333,-0.086386633333333
42738,Cyp2b19,AK029227,0,0,0,0,0,0,0,-0.039118,0,0,0,-0.0680131
220,Cyp2b9,NM_010000,-0.03914,-0.01534,0.05448,0.766041,0.56742,1.0818133,-0.08249,1.030068,0.281449,-0.38404,0.455286,0.909006
21336,Cyp2b9,NM_010000,0.11432,0.03132,-0.14564,1.161847,0.890118,1.307663,0.29741,0.770706,0.08553,-0.2531,0.29498,0.46033
22160,Cyp2c29,NM_007815,-0.02275,-0.0001842,0.0229342,0.2077143,0.0253961,0.1762413,-0.3062767,-0.2581927,-0.3475187,0.0949273,0.1879423,0.0429932
14449,Cyp2c37,NM_010001,-0.038983566666667,0.060285833333333,-0.021302266666667,0.12242373333333,0.024043683333333,0.21617173333333,-0.45673526666667,-0.22982126666667,-0.41259626666667,0.044233833333333,0.080864933333333,-0.0070164666666667
30009,Cyp2c37,NM_010001,-0.039300766666667,0.042094233333333,-0.0027934666666667,0.21672423333333,0.10261173333333,0.21601123333333,-0.22532876666667,-0.071890766666667,-0.29793076666667,0.19457023333333,0.25702323333333,0.082578293333333
10051,Cyp2c38,NM_010002,-0.19278665666667,0.10560831333333,0.087178343333333,0.17007894333333,-0.54041565666667,-0.31533265666667,0.24762434333333,0.028086543333333,0.074612643333333,-0.33983065666667,0.021268543333333,-0.14212965666667
44987,Cyp2c38,NM_010002,-0.3184415,0.068327,0.2501145,-0.01968729,-0.4865335,-0.4968515,-0.1564135,-0.0013352,0.0004115,-0.4762955,-0.0920396,0.0458628
11791,Cyp2c39,NM_010003,-0.0041035666666667,0.021940933333333,-0.017837366666667,0.16170233333333,0.0086693333333333,0.14445233333333,-0.17898866666667,-0.069586466666667,-0.30097166666667,0.12190133333333,0.25397133333333,0.033737033333333
27273,Cyp2c40,NM_010004,-0.030017333333333,0.037376666666667,-0.0073593333333333,0.077495666666667,-0.24868933333333,-0.10831233333333,-0.52141333333333,0.0072506666666667,-0.29521333333333,0.062432666666667,0.11787666666667,-0.10949233333333
29107,Cyp2c40,NM_010004,-0.028814333333333,-0.072587333333333,0.10140166666667,0.15732966666667,-0.17531433333333,-0.033859333333333,-0.17201933333333,-0.21386033333333,-0.16326933333333,0.079300666666667,0.24289066666667,-0.045270333333333
24634,Cyp2c44,NM_001001446,-0.019167333333333,0.026058666666667,-0.0068913333333333,0.042052666666667,0.039945666666667,0.10056426666667,-0.010646333333333,0.017095666666667,-0.17949233333333,-0.0012453333333333,0.017754666666667,0.0042466666666667
21958,Cyp2c54,NM_206537,-0.083298266666667,0.070122733333333,0.013175533333333,0.11229673333333,-0.080466266666667,0.20616273333333,-0.60562626666667,-0.022969166666667,-0.39808126666667,0.11776273333333,0.096866733333333,0.10211673333333
43313,Cyp2c55,NM_028089,0.033989666666667,-0.12519233333333,0.091202666666667,0.39050766666667,0.15758566666667,0.61438666666667,-0.30723533333333,-0.27639033333333,-0.11441033333333,-0.44393003333333,0.15998266666667,0.010229666666667
9653,Cyp2c65,AK008688,-0.16449506666667,-0.041821466666667,0.20631653333333,0.13731753333333,0.067008533333333,0.064118533333333,0.11687553333333,-0.25316236666667,0.34769053333333,0.17624553333333,0.37883153333333,-0.22743556666667
