,,,,983-2 (replicate),983-1,V + X12,P2 + X12,P2 + X24,NE + X24
11336,Bst2,NM_198134,0,-1.0438440018277,2.4909900913204,-5.3649416145653,-2.0970220642099,-3.4910253303463,1.2461832224875
11394,Slc5a2,NM_022590,0,1.7418469804388,12.040651873641,5.3215114385391,1.091240811829,1.2024039658483,2.8544273897321
11550,Nr4a3,NM_031628,0,1.4828116858824,4.4815268217388,-3.9486805450691,1.6533545694584,-4.6919783553889,-19.9379269286
11568,BG380409,BG380409,0,-1.457934456165,-1.9831748216489,1.0680650401642,5.0313438649206,1.8315888877543,1.2093190660868
11639,RGD1308143,XM_237468,0,-2.4627821658347,-1.4658144545446,-2.1078320317573,6.4853885428839,-1.1303769680993,-1.2839496699924
11695,TC558364,TC558364,0,1.4720819919916,1.6645429282103,1.0164689106419,5.2212321074563,3.7704917945375,-1.1400765162648
11698,Spag5,XM_340848,0,-1.8605099629849,-6.8659873667632,-1.6730156363986,-3.5253155772433,-2.0155101983669,1.1254808243423
11754,RGD1565787_predicted,XM_218445,0,1.139810884748,1.1710372231927,1.2208586932879,-5.6670494205087,-4.8188454740451,1.9594311141238
11818,BE108327,BE108327,0,-2.5343582174641,-1.5282345011048,-2.3280537335698,5.1954360079818,-1.0684792683804,-1.2801297776281
11855,Map1lc3b,U05784,0,1.1136432780292,1.0479925612609,1.083534889416,2.3897914334229,6.0941340082203,-1.0487983610173
11864,LOC683447,XM_001065985,0,2.8066483337839,7.4105936506471,7.2074891950891,3.6962215945889,5.5374650733658,3.5016360115304
11879,LOC689210,XM_001069981,0,-5.4805607991282,-12.137800638688,1.4735266674832,2.9616586372629,4.8078399296051,1.3571848404616
11918,Col1a1,XM_213440,0,-4.4497642241459,-5.7582696726442,1.4601517725489,-2.0499204123129,-1.6614604207862,-3.7093345097416
12083,Xdh,NM_017154,0,-1.094377108074,-1.0726600348817,1.261876928467,5.1180673902502,3.1686115431802,1.1475319865645
12094,Bst2,NM_198134,0,-1.1183967593548,2.458629000553,-5.6773804769026,-2.2681668562866,-3.6286576825315,1.2410283425214
12124,Tsc22d3,NM_031345,0,-1.7729071847168,1.0889749758986,1.2209253189112,3.0185682519221,5.0782841768429,-1.808643616928
12192,MGC112682,NM_001017473,0,1.1426491476238,-1.0820476844709,1.0679359341593,-5.3469854214683,-3.0565746012492,-1.0823703827198
12196,Ifna4_predicted,XM_001053305,0,-2.2278759228415,-1.5493944643729,-2.3499574570433,7.3329208949482,-1.1482620191914,-1.5323112848628
12211,RGD1562705_predicted,XM_342507,0,-1.0841270983875,-1.3023028770391,1.1114000193228,-5.0420018419799,-6.3468758025414,1.0871145289669
12232,AABR03006190,AABR03006190,0,-1.2513704635865,-1.7020487697179,1.828735939456,1.76812107205,5.0451838865523,-1.2235972718373
12398,AI031053,AI031053,0,1.8187164711871,3.1312590614212,2.0507418770777,5.101254607027,7.084121480739,-1.8350546391794
12430,Arg2,NM_019168,0,-1.088923824966,-1.3780691165565,1.2710042419349,7.2393404332065,2.1088175149698,-1.4153830813449
12432,RGD1559936_predicted,XM_221082,0,-2.317095853324,-1.5472126231304,-2.6212292164781,7.2407241088038,-1.4067858779747,-2.0774280916786
12436,Prg4_predicted,XM_213903,0,1.2796523542232,2.9144123594815,1.3750642782144,2.5079218545788,2.6634773013617,9.0699940049107
12524,Il1rn,NM_022194,0,1.3942800072127,1.4363523854788,-1.7257107322397,-4.8058919232944,-6.4165266148741,1.0778241244852
12603,AA956109,AA956109,0,-2.652082317932,-1.495095726069,-2.344185633427,6.1942110697763,-1.157590889155,-1.3915409782196
12641,Krt1-18,NM_053976,0,-10.832033637766,-18.406872327374,-1.8277340388225,-1.7513986072039,-1.0121351324194,-2.7788877224757
12673,XM_216761,XM_216761,0,-2.5415402971027,-1.5663651068468,-2.6597756146295,7.0521736880215,-1.4388714651374,-1.7488155248199
12705,AW142871,AW142871,0,-7.2807647715072,-10.683658562093,1.7508583028231,1.2045463057134,2.5423772870234,1.7797991703952
12734,RGD1561261_predicted,XM_346362,0,-2.4474058849955,-1.5516937112,-2.4419063262688,5.3779158203634,-1.186273148004,-1.4027878640166
12747,XM_216266,XM_216266,0,-2.02807494606,-6.6482600690883,-2.4012700271403,-6.1307696671241,-4.5163542560872,-1.1745716113177
12796,RGD1562132_predicted,XM_345622,0,-2.5639054174179,-1.582151254757,-2.180499543061,7.4454508320724,-1.1758220495036,-1.429743069382
12821,Gm52_predicted,NM_001014771,0,-2.5541006052938,-1.5132754969211,-2.1386661714803,5.3216584793655,-1.0548616411777,-1.2377527502669
12909,RGD1559710_predicted,XM_221789,0,-1.1574200463204,-4.6894725711182,-5.343600723741,-5.0516586873812,-32.09741075494,-2.0174231496984
13069,RGD1311530_predicted,XM_217247,0,-1.0673832909977,-1.5867554549255,2.2763917343383,3.3498703587397,12.209559622961,2.112569473644
13149,Olr1337_predicted,NM_001000480,0,-2.467294553236,-1.5626222360137,-2.2091031758134,7.5605258044049,-1.0565627616604,-1.3589172137666
13167,LOC683383,XM_001063050,0,-2.4258782460786,-1.562010683701,-2.0563119529675,6.9221180262221,-1.0985782589273,-1.2739107427914
13175,AI072953,AI072953,0,-2.2283735761823,-1.6139162708683,-2.2920653720761,6.8662719440234,-1.1556488727257,-1.353087867666
13219,Clca2,NM_001013202,0,-5.5982462776217,-10.545568571766,-1.8209079834432,-4.3631987884,-2.5616453313572,-1.5150815165834
13247,RGD1566042_predicted,XM_214392,0,1.0203491334871,1.4788087105133,2.6202697312002,-4.6038906513817,-10.779782541519,1.2229440826416
13369,Trp53inp1,NM_181084,0,1.837985157693,2.0014926518338,3.0800516547359,4.1246585277452,5.5976662379438,2.4562807236748
13434,Tmprss8,NM_199371,0,-10.313118311985,-13.551270050092,1.4211764425413,1.9861726624723,1.6877534328255,1.1081855935048
13438,Tlr2,NM_198769,0,2.5506390241477,-1.0616302872006,-1.2601725057145,-1.9568971466581,-6.3800634820319,2.6879117142166
13439,XM_215130,XM_215130,0,-2.5859194933738,-5.7985045195221,1.3416152926123,2.1667010809924,2.7936693301999,1.0425005673554
13456,AW529005,AW529005,0,-1.5860723714199,-1.6258070408069,-1.6718295606822,5.351715277559,1.1275621784309,-1.0702634639999
13632,Igsf6,NM_133542,0,5.9201266808381,1.9139165593455,1.435496044042,1.2255039065647,-1.1137117458334,2.4288461151422
13712,LOC683127,XM_001064581,0,-1.0342053974588,-3.3204962950717,-3.5340118384539,-6.1951810091778,-10.770602546916,-1.6526922859514
13767,RGD1562847_predicted,XM_213732,0,6.3398794493722,1.41642635845,-1.2284486291053,-6.9692974399233,-18.861229520932,-1.1239080969347
13870,Pdzd7_predicted,XM_219940,0,-2.3733347600996,-1.540146382088,-2.0927531292848,5.1995409149606,1.0281315821168,-1.2574638249216
13882,Ccl2,NM_031530,0,5.6415182837869,9.2739553365756,1.7210044766141,-5.6923159835,-4.3139191356577,-1.2611042810944
13910,LOC361990,NM_001014175,0,-2.1001097925651,-1.3215420912152,-1.8387216936268,6.1984628123449,-1.1526384425944,-1.3429010085751
13972,RGD1307059_predicted,XM_233720,0,1.0351845939008,-1.3606831288791,-3.4182199141766,-3.1873371156166,-6.5477185011966,-1.8027852661488
14031,XM_217064,XM_217064,0,-2.1119761037319,-1.5479538190637,-1.9262515447172,5.3505570616043,-1.079558795278,-1.2583426015012
14116,Klk10,NM_001004100,0,1.5963642744327,1.2354233345812,-1.3160336681627,-5.2195131971002,-3.2462577540531,-2.3075281086839
14118,Prkcb1,NM_012713,0,3.1487196903691,-1.2124437524434,-2.0220086074554,-3.5122061578616,-5.4417301281331,1.0507006477566
14139,AI236061,AI236061,0,-2.6734926840418,-1.5579660872089,-2.1212458222865,7.6147210770358,-1.1262632154987,-1.3232106875143
14222,XM_344845,XM_344845,0,-2.7181348574337,-1.54831741989,-2.387195570779,5.0442430001152,-1.14245446674,-1.3482890268595
14228,BC092191,BC092191,0,-1.0569856713773,-1.036017520509,-1.0143214040601,6.5137337090669,2.5667229866073,-1.3159427629173
14279,Ccl2,NM_031530,0,5.8289589923539,9.5626002250406,1.6476577292619,-6.000051803088,-4.3902373479926,-1.2614585944481
14280,LOC310902,XM_227745,0,1.4320164273449,1.7090036883084,1.3913647615949,-1.00078842335,1.8518892045208,-5.6067475248245
14453,LOC498022,XM_213514,0,10.420534601211,4.8380572146109,-1.0668866971256,-2.7437150153159,-9.6360933812837,1.8399753294915
14459,Muc4,XM_221384,0,-7.2143963792581,-12.119089701776,1,1.4296541853079,1,-1.0271950076934
14486,Mrc1_predicted,XM_001072782,0,5.0990116003859,2.625554272729,-1.0113174012493,1.4510520797746,1.3713679644378,1.7952957384987
14592,Obp3,NM_147215,0,-17.909357262045,-6.5702062043182,1.2264639858108,-1.8808449700414,-1.3889640333277,-1.2495188149148
14601,Timp1,NM_053819,0,2.8702055507813,3.2901750143493,1.1336771676534,-1.310364141552,-1.4538078180323,6.1778875641848
14643,RGD1310242,XM_225899,0,1.2139620210615,-1.0350744774096,1.54927673763,-6.4083024385361,-7.6898169165629,-1.7192577867631
14663,Mafg,NM_022386,0,-1.859285147327,-1.2715487052664,-1.9313767542503,5.6850331310723,-1.2361267365199,-1.8011961085213
14678,Ptpro,NM_017336,0,6.8573134237997,4.1760625980506,-1.2755015773008,-8.0547487849682,-2.7309075617954,1.544208718062
14732,A_44_P889987,A_44_P889987,0,-2.5269171328602,-1.4911660247337,-2.2267271273782,7.7474003698549,-1.2079573480894,-1.4198027074379
14734,Cxcl1,NM_030845,0,-1.8052194329654,-1.9438197928755,-1.1370838727983,-2.3826925121068,-5.3306356570488,-3.6297858224297
14826,Sdro,XM_343224,0,1.567436659822,1.4171864783717,-1.6399099465316,-3.7273484969033,-5.1914060631538,-1.2424482250901
14850,AA850595,AA850595,0,-2.3013570307204,-1.5646960996849,-2.0995827694208,6.9120838834481,-1.1540903243278,-1.3410037737143
14863,BG380728,BG380728,0,-2.2826062391066,-1.4371695267536,-2.0966840914258,6.4271435504587,-1.1527976964808,-1.337913389288
14865,TC562299,TC562299,0,-2.5565718343179,-1.5650780479618,-2.2359907366195,5.9115177780199,-1.1609836402102,-1.3163306690627
14891,Cdkn1c,NM_182735,0,4.6703991650177,8.051188597059,1.943515461589,1.0014074199749,1.0110929914065,1.5509971507633
14930,LOC683288,XM_001065258,0,-4.0035384147002,1.340438829869,-11.325568209348,1.0544055907367,-1.0007431774689,-1.1009905719033
14972,DV715356,DV715356,0,1.2283487833184,1.6430432667795,1.0424662415389,-5.4677418258906,-2.4993150248699,1.1536429064036
14973,Gsta2,NM_017013,0,-5.1548970941504,-7.2497661816891,1.8143288231514,1.2808403482319,1.8514543140802,1.3928681252703
15052,Slc44a4,NM_212541,0,-5.8686201439272,-11.479950091689,-2.4538725361337,-4.5094024868171,-9.0542608039805,-1.6978643908172
15057,Echdc1,NM_001007734,0,-1.1294673991535,-1.277082635993,-1.1571932720912,-3.0987746892665,-5.5696255728344,-1.8033831188321
15212,Cgm3,NM_019126,0,-1.0473761975668,1,3.7870496590441,15.448986725154,20.314680671611,-1.6449549177045
15220,LOC685179,XM_001055795,0,-1.8968849900616,-1.488809049761,-1.704971013981,5.0514725808256,1.0541276375698,-1.0893248224104
15357,Muc5ac,U83139,0,-5.8118714529354,-13.226349666134,1.118066409518,2.3589785940017,2.7770711068876,1.6762083509473
15363,Trim37_predicted,XM_001081112,0,1.1874471787731,1.091265185047,1.3109224470702,-5.5265486824064,-3.7141120353823,1.5315881587348
15369,RGD1564571_predicted,XM_221808,0,-1.1223915799338,-5.3130634206445,-4.9278218627049,-6.6026153922377,-19.875588654455,-2.7811921826227
15424,Muc4,XM_221384,0,-11.398822736977,-18.582750675014,1,1.1497862216077,1,-1.037566401573
15464,Fscn2_predicted,XM_221196,0,1.0843592786715,1.2808344497577,1.3361862551033,5.2319550003714,4.3048200321578,-1.516889691641
15706,LOC686293,XM_001073337,0,1.4072070427514,-1.3170461708072,-1.344618245433,-3.0892922861498,-5.5814495042047,1.0151042124461
15742,Wisp2,NM_031590,0,-1.2382259458469,-2.08645008804,1.037031384536,-5.6022566397188,-4.3842973397457,-1.1661598905127
15787,BG671456,BG671456,0,-1.2454219049855,-1.2504286046742,-1.1514357251109,-4.0549359623704,-5.3780768031871,-1.5483994201114
15902,Timp1,NM_053819,0,2.809221606267,3.3994761609327,1.1166374777429,-1.2873688605141,-1.4811089285536,6.2798605508481
15903,Cyp2e1,NM_031543,0,-1.1395781143446,-2.0244171135934,-1.1118366863689,-3.1147055734945,-1.6304068826111,-10.57620840422
15910,Kntc1_predicted,XM_222157,0,1.0961184805163,-4.7349892789191,-2.4742467016988,-5.007996307637,-1.9337752612032,1.0639257005947
15974,AI136055,AI136055,0,-2.6103395286919,-1.5387887409886,-2.4256659953032,5.9104969832115,-1.0939442754863,-1.29011076765
15997,Kif20a_predicted,XM_341592,0,-1.5891906455352,-5.4936375136055,-2.5488601065718,-1.0922028362904,-2.1923051294438,-1.0258937878095
16038,XM_225713,XM_225713,0,-2.0454082344102,-1.6150129162475,-2.0423068782399,6.4695489026345,-1.0656370215094,-1.3335367849846
16055,Clca3_predicted,XM_217689,0,-5.2565524237152,-22.108536759243,1.8220068273052,-2.8271444572878,-2.427800519418,-1.2817136219868
16070,Gsg1,NM_001013166,0,-4.0466440056719,-7.3941967090601,1.2633421903412,-1.6513418980016,-1.8094683869794,2.0396140736297
16103,RGD1564406_predicted,XM_576988,0,-2.3419898039347,-1.3959375830825,-2.3550059026846,5.4216939701836,-1.1899516074216,-1.3570504706697
16173,LOC292666,NM_001025641,0,-2.3934369973662,-1.5345604464617,-2.036901368684,6.5930595741824,-1.0862140099309,-1.2392456410989
16188,TC568082,TC568082,0,3.0697640799453,-1.0227155516937,-1.600368519946,-6.8154729741521,-4.6499897973987,1.3671589188906
16225,Ankrd1,NM_013220,0,-1.2003922973754,8.5078730310848,-1.2310514386187,8.781404851261,1.2494092013216,1.726426127728
16232,AW915309,AW915309,0,-2.5910273662618,-1.5011773393294,-1.1252761132476,-4.7958103431524,-6.6013992575491,-2.2669294265734
16307,LOC678910,XM_001053761,0,-5.07883378611,-4.4191220872723,8.0151194672444,1.2210881031311,5.7345586654596,2.6833912543597
16417,RGD1565395_predicted,XM_220874,0,-2.0219015258127,-5.8613546525424,-2.043289955112,-3.2918421363167,-4.116953862374,-1.4451202942425
16460,Ccl2,NM_031530,0,5.740913456686,9.2712864617621,1.7126436158785,-5.6419989370698,-4.2275426722277,-1.2694190166042
16480,CB546035,CB546035,0,1.2176169917098,1.0443558408634,1.7438535107145,4.1057547122186,6.891932257349,1.1579174530211
16595,Tacr2,NM_080768,0,3.9843455829734,7.6355266975928,2.6262375101323,1.2666948358778,1.1933444015361,1.8654387760165
16673,Rasl12_predicted,XM_001075445,0,-2.5815705613754,-1.4967973307086,-1.9743857142104,6.4629679164847,-1.220548664907,-1.499201472143
16695,Rrm2_mapped,NM_001025740,0,2.2885794819829,1.4161850322864,-1.074399011281,-5.8223056420682,-5.3378209269729,1.1777355921683
16706,Glis2_predicted,XM_220169,0,1.1717417380688,-1.2749818429064,1.2206020640011,-3.2227899450784,-6.6169674762113,-2.1278891493725
16720,AA964077,AA964077,0,1.2565211409835,1.4734079200494,1.9619999862485,5.1572834337604,11.693378298685,1.3905608562498
16776,Gal,NM_033237,0,-1.0343478117501,-1.4979006181555,1.3338623063923,5.3718144114622,4.3113869218338,1.144394073373
16795,BF564475,BF564475,0,-2.1481667987054,-1.443138457013,-2.1840672164234,6.9924601498671,-1.1172282277547,-1.3268871858603
16869,LOC298795,NM_001013941,0,1.1614753574909,1.2151226045883,-1.2919538486203,-5.1193874564545,-6.5579333725472,-1.420535200831
17039,Gdf15,NM_019216,0,2.5295717356796,6.0697387662286,5.6487063711917,4.9569096151193,8.6510535438744,3.9649526017842
17141,S100g,NM_012521,0,-3.1444739411572,-5.4085767884764,-1.0134733427705,2.9028928119931,1.9503699634458,1.33367496833
17199,BM384243,BM384243,0,-1.2275630286085,-1.5226321655164,1.0675939401721,5.2600030987079,2.5308884274852,1.7039662948766
17203,AA817898,AA817898,0,-2.1911746759203,-1.5609751882761,-2.0774567926066,6.9591147867275,-1.123723853983,-1.2768297701665
17274,RGD1561153_predicted,XM_574117,0,-1.9235213008687,-1.9815042127635,1.0614303464156,5.3740041812427,1.9439809287311,1.3268963517039
17372,AW917132,AW917132,0,-1.9607173868365,-5.9054092502994,-1.5224954380407,-2.7888489975918,-1.3104757836304,-3.1282467353037
17474,ENSRNOT00000040993,ENSRNOT00000040993,0,-1.4970454995114,-1.0125650428411,-1.9775205258897,5.2131473443998,1.0330246862412,-1.5177316822289
17592,Spp1,NM_012881,0,1.0799764864276,2.1227947261411,3.4043405670491,5.0634905057917,4.6951340905469,16.095704860809
17593,TC550302,TC550302,0,1.1505372923127,1.1364572406956,-1.4352316402519,-4.0842187991857,-7.724866806851,-10.02559138472
17594,AW142822,AW142822,0,-2.6279252029393,-1.6182141708134,-1.9037898190433,6.6882269270317,-1.095580263532,-1.2819556477184
17666,Rhoa,NM_057132,0,-2.0939678046833,-1.0016940290118,-6.6831467875212,-1.6877223435446,-1.346365579013,-1.1735356844353
17670,TC541862,TC541862,0,1.4025456320513,2.9340397951704,7.6681217546393,6.6250170454064,19.881996820055,1.5710282697874
17776,RT1-Aw2,Y13890,0,-1.0980196190171,-7.4119759248667,-1.3360970342881,-11.501381256223,-12.976572575313,-1.9235788796596
17798,Prom1,NM_021751,0,-11.76711505869,-17.369207361397,1.3507811765162,3.1251005837157,3.8194515030024,-1.5579409759649
17862,RGD1310433_predicted,XM_238368,0,-3.4525342851259,1.522390271414,-5.2036490652209,-1.3384926786342,1.1714530838778,-1.1052275448208
17879,Mki67_predicted,XM_225460,0,-1.5997385116013,-13.688315290749,-2.7186794220787,-5.2004269469642,-4.1534883819156,-1.3617676095079
17920,BC091324,BC091324,0,2.6411009413016,3.0785768550792,7.7513973474316,2.1818505527873,2.463638600304,4.9780585464879
17968,Rwdd2_predicted,XM_343443,0,-2.4535617920431,-1.5429789455003,-2.2089200640733,6.1143880811176,-1.1123611182014,-1.337322033406
18000,Il1f6_predicted,XM_231099,0,2.7288081280856,1.5090929839647,-2.3450440227666,-2.130364909654,-7.3417568989483,-1.720873710527
18005,Trim63,NM_080903,0,1.3342001956425,3.1431057997212,1.4468183224082,8.6266067327886,9.6760476858284,-1.0978239473028
18023,Acy3,NM_001009603,0,-2.1997230214958,-1.6092110274433,-1.8936163728727,5.609820950048,-1.1034945688399,-1.2327584837642
18043,AI060265,AI060265,0,-1.0400700726252,1.0693769036631,-1.089831358463,-6.0776823788168,-4.4409000627967,1.1131884714828
18067,Olr1750_predicted,NM_212493,0,-2.3312024991036,-1.5260438043112,-1.9850296585957,6.142568382675,-1.053561519545,-1.1807593682676
18132,AW143783,AW143783,0,5.8052777081838,4.1032879987646,1.2908684904848,-2.3854537460157,-2.0494154220928,1.6054249201005
18146,TC538354,TC538354,0,-1.8080481834787,-1.2751139586893,1.4388913440187,9.3295135543827,5.5700103222276,1.2103121692955
18228,Ms4a11_predicted,XM_342028,0,6.4892872687785,4.4229598803267,1.1682260870057,1.3346395796323,-1.0663031692192,1.6017325452466
18293,AI763958,AI763958,0,-2.6567029622477,-1.5211603614584,-2.287167651711,7.589986439981,-1.2368123124742,-1.4578538899557
18338,AI045814,AI045814,0,-2.7513383392587,-1.4070256024678,-2.377699683645,6.5528164022273,-1.1667526608684,-1.3608930620143
18370,Atp11a_predicted,XM_225014,0,1.1214094202227,-1.1445674737681,1.2406020658028,2.3418927385917,5.1254617873084,1.2002436030946
18471,BF544403,BF544403,0,1.3077478057379,2.4757740127338,-1.4351853745959,3.7795491729316,7.1945229119631,1.0099345738864
18535,Expi,NM_133537,0,-2.2872097832842,-9.1008509137693,1.3553922560613,-4.5314271249497,-7.7279979819855,3.8457407134708
18763,TC543900,TC543900,0,-1.2402513259164,-1.097259374618,1.3378764218857,9.9952117697301,11.346188645161,-1.099038231007
18767,BG381647,BG381647,0,-2.4876369559438,-1.4249118558753,-2.3205717448756,5.1347818804302,-1.2030907840173,-1.3842674279718
18798,U39609,U39609,0,-2.0670310478563,-5.793633251047,1.0933635713804,-1.4752886458519,1.0746360365776,-1.0712141480949
18852,Idi1,NM_053539,0,-1.1103801770971,-1.3490094749236,-1.1609077220056,-3.7981227813411,-5.436219699479,-1.9647803226182
18918,Slc39a2_predicted,XM_223975,0,-1.6599041089736,-1.7107872305941,-1.2656948121148,-5.4134857759672,-9.2371713525015,-1.595166424814
19023,Hcn2,XM_001077248,0,-1.8897658648847,-1.6422036005864,-1.7796106659827,5.6243715142178,1.002811648475,-1.1566844576143
19210,AA926345,AA926345,0,-1.3524026092561,-1.1971294091997,1.1905496179629,5.0318999803264,1.7090784573459,1.5567253585925
19270,Tac4,NM_172328,0,1.7499514502039,-1.5162366846984,-2.2168637403452,6.6391732230955,-1.2075299187707,-1.4512960057495
19288,LOC499721,XM_001063517,0,-19.53349699249,-15.952545794041,-1.2171586784754,2.7111653164644,-1.1065534587785,1.4349805017602
19326,C3,NM_016994,0,-1.9884469093186,-6.4852242802154,1.0429411423155,-2.5260968657405,-3.983868548206,-1.1589409273453
19391,RT1-Aw2,Y13890,0,-1.0940654412755,-6.7238342646012,-1.3513442560815,-12.282308456347,-12.947025399432,-1.9521491680332
19404,BF548548,BF548548,0,1.6886786009284,2.2232996519546,3.8801185957542,4.5145971179856,5.3358301908099,1.1326298419253
19621,Ankrd2_predicted,XM_219881,0,1.6328000311751,6.7289763203754,1.3933749546454,1.983631517104,1.8756767710022,2.6476099222975
19676,Zbtb39_predicted,XM_234781,0,-2.2207721374238,-1.5642710216176,-2.1968833632205,7.1886278320214,-1.163606664547,-1.4102269176541
19706,Arsg,XM_221064,0,-2.206495265937,-1.541118379836,-1.7063691862971,5.612443732266,1.0016868189633,-1.1591563001551
19821,BC092191,BC092191,0,1.0082988921122,-1.3585793213497,-1.5330382823557,6.4201917616852,2.484723113964,-1.649886237906
19922,Slc17a6,NM_053427,0,-2.0257273887787,-2.7187608031759,-1.1184817443059,5.1484677895255,1.657536115969,1.3005049213941
19932,Sln,NM_001013247,0,5.3034075188555,7.070383976751,1.2190100889362,-1.1618725731806,-1.4219751275278,6.9296771255473
20074,RGD1564943_predicted,XM_001060653,0,-1.5335290240871,-1.0491966614672,-1.4011479637905,-6.0086927879344,-3.0551673206899,-1.1506845978188
20126,Plcd4,NM_080688,0,7.3092530897757,11.931361382125,1.4367228534888,-3.0934991426985,-4.4901412172203,2.202764151413
20208,Selenbp1,NM_080892,0,-8.5582112034893,-11.015393095414,-1.3696733320512,-2.114472299135,-1.9820563621073,-1.5975667020751
20227,LOC500300,NM_001024334,0,-2.3357964819957,-3.0591586474002,1.6269567197396,2.4152161274604,5.4348179360913,-1.3813254071516
20273,Crabp2,NM_017244,0,-1.2400485818103,-1.0903627341763,-1.0681543168715,-4.9887644645693,-6.3504572969611,1.0841632952678
20282,Cyp2e1,NM_031543,0,2.4001534028729,-6.4036413454002,-1.1473119049107,-3.1584572277771,-1.545443029277,-10.946618934167
20328,RGD1306841,NM_001033892,0,1.1876054994007,1.2554912780568,-1.1396321695235,-5.2868623115521,-3.939462765257,1.0954962619486
20331,AI071763,AI071763,0,-3.0672134502998,-1.4496528042798,-2.3060621093328,5.7237018091772,-1.1522560577055,-1.3457364014447
20516,TC522835,TC522835,0,-11.281841656518,-13.13650997703,-2.2697132867921,-1.8176991327157,-2.7008222327181,2.411542943408
20538,Pck1,NM_198780,0,1.7497862521049,-4.1856315895304,-1.3437949355435,-12.506333338509,-20.882861108213,-2.3956479659761
20578,Rhoa,NM_057132,0,-2.2649415556639,1.0085980867655,-7.0400865769018,-1.7163308154838,-1.3809883026477,-1.2159471523926
20615,Jag2,U70050,0,-1.2136702319454,-1.3451013234661,-1.204213523247,-5.0153587075938,-3.1330692920809,-1.6063345480614
20715,AI045810,AI045810,0,-2.4998099940304,-1.4336858535644,-2.0943294513384,6.7767739608736,-1.1121685246552,-1.3321127958028
20717,BF523428,BF523428,0,2.6498299228629,2.5399256270961,1.3475069071405,7.2867689656656,5.349805587492,1.7248804505146
20742,Tepp,NM_201655,0,-2.0422410431058,-1.5196304945739,-2.6614358340381,6.8850642918783,-1.4166644637428,-1.8243535243508
20776,Guca2a,NM_013118,0,-2.3776832591342,-1.4703035302848,-2.0509732685071,5.0028674904564,1.2154802317896,-1.3227567914059
20807,Cyp2e1,NM_031543,0,-1.4091492700121,-3.0352746864855,-1.1140859569912,-3.3025165295828,-1.4934441980422,-10.995880211055
20829,Mad2l1_predicted,XM_216161,0,-1.0098512793337,-2.0957139294479,-1.7611850895395,-5.8330809030021,-4.3240728287175,1.228980805415
20865,AI044900,AI044900,0,-2.4770170730063,-1.5937639532461,-2.3154904812907,6.780160896381,-1.1687461681353,-1.3924929337176
20887,Ccl5,NM_031116,0,5.0865228523036,2.4809956339356,-1.1597348289163,-1.032551923358,-1.2019862510313,-1.1758382941978
20970,TC560462,TC560462,0,-2.3099522367028,-9.2445122015758,2.6261830864781,1.1356541701948,1.8277087879181,2.2464822940882
21009,Aldh1a4,NM_017272,0,-10.690794954043,-1.493492341771,-23.419628409359,-1.0342313544551,1.0978689436533,-1.0869293098928
21036,BM384260,BM384260,0,-2.1580176879127,-1.3727296049889,-2.0712379747693,6.0381236172671,-1.0888877198719,-1.3386498695213
21161,Olr57_predicted,NM_001000749,0,-3.5928906532419,-2.0152132036916,1.2332292021021,5.2181913434488,1.7384491820197,1.5470487527279
21481,AA925651,AA925651,0,-2.299942613755,-1.4665774397778,-2.3932441169062,7.8601530039634,-1.2347774795042,-1.5133904879947
21509,CF106934,CF106934,0,-2.5230914970517,-1.4656963286166,-1.9188719747431,5.1518712373199,-1.2703079030444,-1.322433980235
21529,TC563964,TC563964,0,-2.394870310377,-1.402749104091,-2.1512555313329,6.5630543386124,-1.1416847499335,-1.2900454163292
21572,Hmbs,NM_013168,0,1.2618304400593,1.1409391954569,-1.3798853377906,-4.3417618671654,-5.2120911244611,1.0994806739983
21654,Fkbp5,NM_001012174,0,1.293695298933,2.2073337313172,3.678103958144,2.7698930462769,5.9179869071471,1.2116204643908
21668,Serpinb12_predicted,XM_222499,0,2.9905219884324,2.9799089872304,-1.40109957069,-5.2742656474992,-4.1268530054541,-1.5911825229935
21683,Gip,NM_019630,0,1.6010319546673,5.8288784628657,1.7529276844033,3.1499669708858,1.8996955263772,1.6265484344922
21686,RGD1561831_predicted,XM_345432,0,1.8145920339716,2.4909327348142,-2.025540820983,-10.049396923504,-8.5682869008402,2.6320552415138
21708,Cma1,NM_013092,0,-5.2223142293875,-5.7777267685374,-3.0392330269923,-1.1064525652119,-1.783335274365,-1.9533272106089
21747,RGD1564786_predicted,XM_225265,0,-1.2589100483386,-1.3839519119741,-1.0522431325198,4.5963172795581,6.2750327964717,1.5230704773573
21831,AI103284,AI103284,0,-1.5278932068923,-1.7828097478173,1.1403380085185,5.0619400805462,1.6667827608472,1.2540302131256
21851,LOC682159,XM_001060179,0,-2.3032973079498,-1.6043938922436,-2.0427677836069,6.0868836451079,-1.1402757805268,-1.3197844284235
21871,Slfn3,NM_053687,0,6.4189205462992,10.09973549353,-1.4684291596017,-3.7325101723696,-2.7188609678706,3.8652803596819
21953,TC525120,TC525120,0,-2.363714394692,-1.4803690610936,-2.8759014515061,6.5626161055026,-1.6466602429521,-2.0039643902411
21996,Hal,NM_017159,0,-1.1439016857321,-1.0374524484799,-2.1595586338131,-5.6006702046499,-6.8689127510234,1.1725479183474
22062,Dbi,NM_031853,0,-1.5982068951027,-1.5774623407775,-1.8450366608268,-3.8756986350206,-5.6744921558414,-1.6750971510709
