,,,983-2 (replicate),,983-1,,V + X12,,P2 + X12,,P2 + X24,,NE + X24,,
,,,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,
134,BF550822,BF550822,830.214,533.588,976.493,671.422,2796.01,3062.14,4188.54,662.941,3922.42,725.398,3322.98,3621.28
374,Spry1_predicted,XM_227050,327.36,2590.08,275.137,180.855,446.896,463.212,1037.18,3244.02,680.463,1131.79,1220.68,1346.79
441,XM_341175,XM_341175,289.195,740.135,239.583,230.327,348.093,167.346,639.687,166.715,576.568,108.682,494.073,391.015
465,Dtnbp1,AY623025,4046.85,1718.86,3397,2268.63,3203.44,1571.75,4691.62,28760.9,4979.9,4433.94,7439.07,5364.93
530,LOC689670,XM_001071600,4955.35,1961.41,3527.55,2331.75,2633.58,1264.81,3728.61,27343.7,4359.26,3870.17,5591.74,4369.41
543,Alpl,NM_013059,1174.09,171.966,1403.81,118.47,412.638,528.874,686.119,419.778,628.083,434.528,559.124,344.444
544,ENSRNOT00000012428,ENSRNOT00000012428,185.232,3314.15,107.239,213.24,192.32,193.504,440.427,307.065,350.66,286.436,361.213,313.576
551,Ubd,NM_053299,232.729,271.337,223.162,1617.76,416.563,349.425,669.29,4080.96,642.113,1330.97,575.228,220.098
561,Timp1,NM_053819,4908.1,13825.6,6282.1,20841.1,19027.8,21382.3,28423.3,21885,27285.1,18880,17149.4,111923
569,TC556784,TC556784,263.405,411.442,85.4228,144.073,65.7667,102.116,217.325,775.961,140.021,3608.8,203.414,202.756
751,Cyp2e1,NM_031543,64.4248,55.7948,27.7367,8.76278,1306.68,1159.21,1949.65,651.505,1751.63,1135.17,1561.45,159.64
858,M16829,M16829,207.034,340.369,81.205,111.094,542.23,269.956,1031.98,166.374,825.162,140.943,850.334,817.504
899,Il1f5_predicted,XM_231101,7169,8518.59,9703.23,11870,5232.89,2794.03,7840.93,1820.59,7344.13,1339.56,6231.73,6243.96
966,Gal,NM_033237,371.703,363.604,131.789,111.232,306.197,414.677,661.21,3413.71,498.742,2245.73,625.062,641.62
1004,Cklf,NM_139111,653.48,1132.03,712.532,672.607,621.449,694.524,1008.71,257.497,888.239,145.026,765.74,1174.88
1112,Tbc1d12_predicted,XM_220062,280.102,462.052,313.424,331.485,313.134,162.31,543.539,105.536,475.961,126.572,426.254,381.921
1115,LOC691487,XM_001078495,734.941,2414.54,765.851,2469.17,720.729,3992.96,1073.62,2025.19,968.295,1220.42,1027.64,3276.94
1464,Trpv2,NM_017207,221.219,373.528,162.541,178.908,404.574,366.816,683.881,137.699,574.025,108.095,587.833,739.265
1570,Rhoa,NM_057132,20538.9,9185,23571.7,23228.4,26206.3,3736.31,36650,21616.3,34160.3,25179.8,29549.1,25930.7
1572,Apobec1,NM_012907,1134.77,6327.21,1095.11,1149.41,2452.36,3441.18,3595.63,1367.02,3281.2,1198.44,2900.97,7254.56
