,,,TE A1 Corn Oil 10 ml/kg 48hrs,,TE A3 Corn Oil 10ml/kg 48hrs,,TE B1 TCDD 10ug/kg 48hrs,,TE B2 TCDD 10ug/kg 48hrs,,TE A2 Corn Oil 10 ml/kg 48hrs    ,,TE B3 TCDD 10ug/kg 48hrs,,
,,,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,
34,Irf9,NM_008394,259.443,135.059,209.714,262.97,117.064,133.692,344.024,612.605,321.504,1146.3,2025.04,2767.94
38,Ldlr,NM_010700,22284.6,78245.4,22255.8,48488.2,30098.1,52791.5,30619.1,39844.9,13283.5,34378.9,24582.8,29324.2
50,Zswim4,NM_172503,138.272,81.0698,127.911,128.612,51.8326,104.197,247.503,419.435,184.781,625.643,1548.12,2396.67
51,A_52_P931594,A_52_P931594,8.71891,14.6168,21.1637,33.4058,8.36859,26.5109,174.849,270.124,151.242,654.241,1199.34,1961.38
67,Hif1an,NM_176958,565.112,302.717,382.592,162.592,256.082,183.275,366.455,109.811,289.979,248.393,460.31,423.105
68,Mtap1a,NM_032393,33.0577,61.1762,72.8857,306.577,59.7431,219.637,447.078,1026.26,411.023,2177.33,3706.65,9707.17
73,Vps29,,73.2805,89.5851,75.8564,91.8754,60.809,63.7107,201.983,231.232,121.184,383.38,1662.12,3206.5
97,Clca4,NM_139148,58.0431,27.1376,61.2986,46.4742,15.2927,17.171,142.226,183.524,129.058,474.085,695.686,713.336
100,Mtus2,NM_029920,36.5921,29.4809,27.1453,40.7331,70.7351,28.4975,150.201,200.716,105.919,346.693,730.368,810.379
124,Fdps,,260.103,1341.23,648.379,909.151,561.022,839.896,875.651,1006.2,330.42,1418.74,2908.68,7709.97
134,Ep300,NM_177821,975.856,298.787,719.777,268.454,217.231,155.214,371.343,354.078,428.76,1141.53,1733.44,3531.82
140,A_52_P377736,A_52_P377736,45.6575,55.879,59.8026,126.259,49.0699,113.633,260.762,342.857,151.385,580.435,1254.55,1590.53
182,A_52_P672825,A_52_P672825,34.0638,56.1879,40.6754,80.7909,54.1849,52.8019,181.986,256.322,232.58,1168.44,1425.73,2294.71
183,Srp9,,113.472,353.531,140.096,185.948,185.93,218.947,216.318,195.1,67.2775,127.174,695.201,584.903
189,Krt13,NM_010662,10.1306,28.4257,51.6979,151.879,20.8036,50.1471,322.866,626.539,137.413,499.976,2344.77,4333.19
192,A_52_P197046,A_52_P197046,26.8618,34.9624,20.4711,52.1775,8.97817,46.5185,209.792,286.351,126.292,428.53,1088.27,1616.07
220,Cyp2b9,NM_010000,211.264,3215.57,135.653,1954.62,42.3608,1426.58,216.372,1054.89,115.897,1421.96,1108.12,1900.51
237,Ctgf,NM_010217,532.116,1684.51,1113.87,1080.02,551.106,1056.85,1346.2,919.181,430.493,742.038,2104.2,1284.68
273,7030407O06Rik,,195.461,860.59,186.686,573.583,280.052,726.961,363.904,656.068,193.068,652.758,1716.7,2235.79
274,Esr1,NM_007956,814.41,1757.73,321.586,1128.03,813.932,964.319,731.521,597.349,261.489,441.975,740.78,588.231
279,Cd207,NM_144943,105.693,650.858,132.11,587.958,139.736,533.465,482.348,1428.15,202.525,569.69,2431.32,4554.33
282,Syn1,NM_013680,58619.9,117118,20423.2,57573.2,33785.7,109720,33770.2,92774.6,11971.1,19497.3,29462.2,28198
319,A_51_P359432,A_51_P359432,559.68,2511.13,423.991,1546.23,519.798,1577.99,479.938,1031.67,303.08,755.619,682.205,1085.01
329,Agpat9,NM_172715,571.448,1943.49,295.628,1259.67,341.548,1259.27,718.815,866.266,304.451,687.579,631.738,769.847
350,Fgf8,NM_010205,68.2818,91.8131,84.107,148.03,78.7947,133.226,265.225,393.503,311.837,1496.18,2468.93,5681.3
488,4930402E16Rik,,787.608,752.661,520.122,440.595,427.74,433.906,668.347,214.743,215.453,125.532,202.727,164.151
536,Cdh10,,14.9008,26.3224,34.6989,109.511,27.9505,61.112,264.229,463.918,134.195,547.345,2723.3,7822.6
615,A_51_P269793,A_51_P269793,118.823,388.556,81.8897,192.04,205.484,280.053,173.195,251.834,94.3471,120.314,732.057,600.274
620,Zap70,NM_009539,525.96,1496.56,329.794,1012.66,968.344,815.8,793.108,868.408,596.398,1040.2,1865.1,1866.28
721,Gast,NM_010257,160.99,339.146,146.065,149.381,233.455,1079.06,198.02,382.512,163.532,265.833,793.49,834.747
736,Cln8,NM_012000,381.835,169.1,360.982,110.073,100.696,77.2309,152.467,184.04,101.667,53.8943,423.563,406.159
746,A_51_P330870,A_51_P330870,212.768,634.498,116.655,340.18,126.333,433.717,256.573,466.73,202.629,164.637,819.457,674.664
755,Entpd7,,13.3169,32.6221,27.596,61.7863,28.0179,72.0936,140.921,176.175,101.907,324.367,2751.46,9085.64
806,Cxcl10,NM_021274,1753.33,2780.92,532.971,1599.16,979.336,1566.35,838.406,1167.42,621.992,1212.13,957.711,1125.49
812,Col2a1,NM_031163,3022.34,747.16,1296.56,598.629,649.01,441.272,1230.06,822.932,677.7,612.807,2458.73,2994.15
880,H3f3a,NM_008210,23945.8,67351.1,14183.5,44031.9,24302.1,45528.6,15450.8,34575.9,9145.81,16233.9,9334.58,12228.1
890,Pnrc1,NM_001033225,13216.5,4390.22,5544.71,2681.87,3639.78,2296.24,3431.47,1848.59,2834.21,1662.19,2288.16,1738.21
898,Cyp1a2,NM_009993,92451.8,37834.8,64783.8,24400,223330,37123.4,161436,30712,25548.2,13098.9,194679,18713.8
913,Mt1,NM_013602,4659.33,8083.43,2115.9,4846.85,1461.71,5478.5,1293.51,3689.4,1679.85,4105.92,1434.33,2900.89
1039,Piga,NM_011081,571.753,1833.1,413.852,1150.41,1321.2,1423.52,785.605,1004.87,455.12,1027.88,1778.45,2378.04
1111,A_51_P449638,A_51_P449638,7.54841,28.9702,43.4738,127.775,28.2155,66.2454,267.165,474.607,202.688,838.706,2445.55,6094.67
1168,Gm11435,NM_001045543,8.71366,17.1937,43.6125,139.051,37.5699,105.43,320.144,640.099,130.559,454.842,2342.51,5882.88
1171,Ppme1,NM_028292,715.784,1279.44,444.159,756.961,331.959,1171.6,504.302,1311.25,458.19,449.096,1690.03,1387.06
1173,Foxp1,NM_053202,1043.34,448.51,504.762,246.281,295.534,181.631,504.599,158.327,350.135,140.407,630.605,516.973
1180,Trim50,NM_178240,10.685,33.0363,64.9977,232.197,42.8706,123.383,384.784,870.178,190.488,632.783,3448.37,8046.84
1196,Dysfip1,NM_026814,1275.17,3619.62,532.765,2100.78,797.618,2189.77,1186.23,2344.44,738.482,1115.75,3815.18,2978.42
1263,Exoc3,,68.7441,216.027,59.6559,102.674,660.247,206.359,510.61,120.821,37.9822,48.2034,378.519,203.32
1280,4933404O12Rik,NR_015555,7.52309,27.2638,34.3564,77.3827,14.2121,42.5264,210.233,360.437,103.329,344.192,2320.93,5231.64
1303,2010003K11Rik,NM_027237,4576.79,1578.81,1860.42,975.219,1668.69,840.346,2766.31,740.929,1276.88,580.681,1610.35,715.457
1329,Sfxn4,NM_053198,375.307,1471.16,126.433,630.363,180.059,671.192,381.199,800.798,266.525,281.095,1056.97,848.695
1344,Sgsm1,NM_172718,453.92,1427.19,284.166,874.841,549.94,806.814,534.774,565.304,215.337,362.936,833.921,856.104
1397,Bcl6,NM_009744,20728.8,15157.4,1903.96,8760.17,13849,9260.12,3902.83,7386.43,12775.4,5367.03,3760.35,4194.81
1405,Rab23,NM_008999,223.908,693.107,197.324,386.818,442.421,366.798,387.231,201.539,159.781,210.522,618.068,359.937
1542,Pde4b,,249.901,796.792,242.258,531.608,175.109,500.673,221.635,344.948,106.372,212.05,754.914,687.125
1597,Arid5b,NM_023598,11198.2,37459.1,3176.37,15315.7,7217.79,31485,9985.42,31848.7,2185.64,3799.4,6572.92,7294.39
1651,Col2a1,NM_031163,3084.34,776.053,1346.6,615.161,674.643,492.896,1250.69,904.292,699.479,640.257,2598.51,3522.09
