,,,TE A1 Corn Oil 10 ml/kg 48hrs,,TE A3 Corn Oil 10ml/kg 48hrs,,TE A2 Corn Oil 10 ml/kg 48hrs    ,,TE B1 TCDD 10ug/kg 48hrs,,TE B2 TCDD 10ug/kg 48hrs,,TE B3 TCDD 10ug/kg 48hrs,,
33358,Cyp11a1,NM_019779,6.94111,7.19292,12.1332,14.4925,13.3699,28.7736,6.19532,13.2868,74.4772,93.8398,859.325,1266.57
44308,Cyp11a1,NM_019779,9.27503,10.3205,10.7864,7.68846,11.5792,8.49729,11.7333,17.8854,16.5215,31.1619,208.907,277.665
9772,Cyp11b2,NM_009991,7.61307,15.0174,24.2013,70.3579,30.7091,33.9079,16.9179,13.852,202.46,332.884,1224.86,948.927
5020,Cyp17a1,NM_007809,1046.75,4063,680.768,2604.74,687.693,1836.32,599.917,2422.6,948.109,2673.16,2983.11,4529.52
2779,Cyp19a1,NM_007810,21.428,153.904,20.0985,95.2235,64.6032,71.3195,32.3944,106.989,148.17,257.5,1093.19,1319.81
21124,Cyp19a1,NM_007810,6.04934,5.08458,7.31771,7.55781,7.56948,3.41352,5.61109,3.47818,46.6706,52.7236,343.206,272.149
34474,Cyp1a1,NM_009992,211.849,282.962,163.464,146.649,132.524,124.917,92490.6,404.151,77467,1050.58,119205,1143.12
898,Cyp1a2,NM_009993,92451.8,37834.8,64783.8,24400,25548.2,13098.9,223330,37123.4,161436,30712,194679,18713.8
38709,Cyp1a2,NM_009993,64142.8,22801.4,46612.9,14363.5,13047,6262.35,191182,13849.7,155174,11730,109414,6951.85
3771,Cyp1b1,NM_009994,87.0899,59.6781,91.6115,38.1572,42.4362,36.7152,4711.29,261.789,4132.63,252.321,2110.12,799.237
9856,Cyp1b1,AK016699,7.59168,15.6142,24.0924,82.5077,68.0878,146.186,56.3419,49.2137,281.248,472.759,1456.69,2183.14
1378,Cyp20a1,NM_030013,1153.15,936.309,786.33,707.01,1002.97,689.92,1138.04,775.723,1331.59,879.458,1876.44,1693.65
41711,Cyp21a1,NM_009995,51.2373,32.186,43.7699,21.2557,24.3564,16.0106,34.5094,26.1143,50.2498,33.8503,415.957,313.253
21854,Cyp24a1,NM_009996,6.74956,7.16499,11.618,7.86284,8.60339,3.78603,6.21273,5.10569,31.2906,42.271,411.924,363.275
29221,Cyp26a1,NM_007811,1895.9,8856.15,1029.11,5835.94,421.737,3907.01,1600.11,5867.2,990.69,4715.77,2685.95,3340.33
3514,Cyp26b1,NM_175475,294.319,2573.72,290.365,1674.58,518.016,970.697,122.709,1718.64,235.018,1084.63,1761.16,1550.74
10618,Cyp27a1,NM_024264,13394.7,12305.7,11072.2,7692.69,4151.58,3881.29,3955.91,5895.67,2563.73,4305.51,3350.09,2411.33
3021,Cyp27b1,AB006034,22.5021,23.2071,16.5818,15.1861,43.0199,21.7068,18.3257,31.8783,49.6245,30.1151,323.442,322.347
5237,Cyp27b1,NM_010009,140.675,225.294,85.9401,106.656,143.966,118.405,95.8916,162.054,196.707,183.648,781.444,965.356
36879,Cyp2a12,NM_133657,64503.6,60498.3,45104,38909.7,16872.4,14490.4,21013,27009.2,23747.4,23824,13356.7,12987.8
22754,Cyp2a4,NM_009997,32157.6,250983,37246,156629,29806.4,155878,49523.8,174584,40064.1,121765,62088.4,156139
29648,Cyp2a4,NM_009997,53282.1,103852,80803,75356.8,27351.2,45099.7,26263.9,63892.2,26887.3,50777,29669.8,44200.9
17106,Cyp2a5,NM_007812,66689.3,276924,78823.2,163096,60773.5,159724,91693.5,186662,81007.8,137870,123356,140835
40976,Cyp2a5,NM_007812,88345,243219,110170,149189,66949,134517,90982.2,160245,90517.9,134899,86876.8,103574
16669,Cyp2b10,NM_009999,666.502,2139.66,350.775,1256.42,281.462,686.435,81.3643,1019.6,493.125,802.508,909.571,914.28
20284,Cyp2b10,NM_009998,913.692,4404.58,472.184,2659.78,374.059,1503.17,336.457,2298.78,649.644,1586.92,871.024,1317.25
15275,Cyp2b13,NM_007813,1922.61,18156.6,983.677,11548.2,576.529,8492.48,282.517,11236.5,977.12,8869.56,1623.32,6948.6
19157,Cyp2b13,NM_007813,442.229,11598.5,190.751,6990.02,67.2142,5247.84,146.519,6377.09,188.438,4173.69,672.889,4708.9
