,,,TE A1 Corn Oil 10 ml/kg 48hrs,,TE A3 Corn Oil 10ml/kg 48hrs,,TE A2 Corn Oil 10 ml/kg 48hrs    ,,TE E1 Aroclor 1260 200mg/kg,,TE E3 Aroclor 1260 200mg/kg,,TE E2 Aroclor 1260 200mg/kg 48hrs,,TE C2 Wy-14643 50mg/kg 48hrs,,TE C1 Wy-14643 50mg/kg 48hrs,,TE C3 Wy-14643 50mg/kg 48hrs,,TE B1 TCDD 10ug/kg 48hrs,,TE B2 TCDD 10ug/kg 48hrs,,TE B3 TCDD 10ug/kg 48hrs,,
24634,Cyp2c44,NM_001001446,85246.1,125231,60879.7,80590.3,33911.2,48428.7,46302.9,59077.8,58915.2,75535.3,64474,71893.4,54817.3,78964.6,28607.6,38659.3,48942.6,104004,56397,79500.5,48743.4,65770.4,31124.6,43323.7
21958,Cyp2c54,NM_206537,21454.9,22381.1,18704.2,13704.8,8884.84,7422.17,14775,9823.99,11818.5,12248.5,22005.1,11787.3,3371.71,11709.4,6426.73,5834.67,6817.72,14681.7,17691.4,11616,13247.5,9126.94,10587.7,7206.78
43313,Cyp2c55,NM_028089,3562.83,1128.99,1465.39,669.937,1170.64,325.167,4879.38,680.367,2682.63,639.533,8608,716.802,880.071,611.843,1402.51,908.2,1476.65,658.528,647.791,616.952,1751.81,415.328,1991.12,666.431
9653,Cyp2c65,AK008688,34.1081,31.4692,23.1335,16.0915,144.974,56.9519,91.2389,42.0142,41.2445,22.3301,234.698,127.916,71.3952,34.4609,769.154,870.38,168.335,47.7549,92.735,39.042,182.571,48.2096,456.084,486.423
19818,Cyp2c66,NM_001011707,43.5232,29.7341,45.5809,29.0833,78.8099,33.9329,102.165,109.462,50.2537,24.2985,112.713,65.3177,44.6605,18.7522,1199.04,1255.58,180.973,108.69,40.5824,36.1977,125.641,93.9348,692.007,627.806
27215,Cyp2c70,NM_145499,131151,144332,50552.3,96877.4,59195.1,67945.1,70159.8,65743.5,62464.2,88544.6,91854.5,105257,40447.2,97627,19809.1,45700,65729.3,134732,85950.5,98847,67768.4,81066,29544.6,63256.8
18529,Cyp2d10,NM_010005,34657.1,24490,25039.9,14631.2,14293.2,9359.87,6427.53,10785.6,14325.9,14319.6,17489.4,14184.7,6541.46,15955,8429.75,7067.9,11547.1,19435.7,10629.5,16173.5,8399.01,12281.3,10020.9,8170.73
32703,Cyp2d10,NM_010005,199551,193933,196176,137269,109520,94402.5,111247,99497,119835,125403,130581,133255,129612,114271,49590.7,66504.3,134319,157372,123147,120510,130410,99856.1,65070.1,79763.2
9699,Cyp2d13,NM_133695,9651.24,12061.4,7879.29,8117.58,2505.12,3742.77,3309.86,5456.85,7852.16,6850.76,8192.74,5838.02,6976.42,7977.54,5625.37,3682.36,4040.29,9220.39,4301.02,7000.8,3214.62,5118.83,4108.85,3326.15
3355,Cyp2d22,AK086555,596.481,1398.9,1145.2,937.877,356.86,534.096,678.581,651.329,676.057,699.605,849.368,849.844,1398.89,1010.44,1434.32,842.249,396.352,820.501,660.775,794.548,697.889,675.391,1081.99,799.005
