,,,TE A1 Corn Oil 10 ml/kg 48hrs,,TE A3 Corn Oil 10ml/kg 48hrs,,TE E1 Aroclor 1260 200mg/kg,,TE E3 Aroclor 1260 200mg/kg,,TE C2 Wy-14643 50mg/kg 48hrs,,TE C1 Wy-14643 50mg/kg 48hrs,,TE C3 Wy-14643 50mg/kg 48hrs,,TE B1 TCDD 10ug/kg 48hrs,,TE B2 TCDD 10ug/kg 48hrs,,TE D1 PBDE 2mg/kg 48hrs,,TE D3 PBDE 2mg/kg 48hrs,,TE A2 Corn Oil 10 ml/kg 48hrs    ,,TE B3 TCDD 10ug/kg 48hrs,,TE E2 Aroclor 1260 200mg/kg 48hrs,,TE D2 PBDE 2mg/kg 48hrs ,,
,,,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,cy3,cy5,
7105,Ffar2,NM_146187,47.5869,87.1899,108.143,517.336,359.772,2338.16,52.6421,52.7351,123.239,399.059,10417.2,39222.3,701.692,2405.17,102.627,371.725,584.637,1739.16,21.4965,33.4441,11.7417,12.1842,420.001,2128.8,6576.35,24155.8,64.7377,132.965,24.7623,17.6324
7115,Mogat1,NM_026713,17.5858,56.4632,37.9739,41.9019,36.4287,38.3404,16.9687,36.5371,771.872,53.2004,1368,688.276,1461.59,161.739,8.34731,29.9834,76.4973,80.4544,18.9447,30.7791,28.9471,17.003,32.9053,27.1055,497.629,461.498,40.7565,50.3876,14.9694,60.783
7197,Gm11938,NM_001127354,16615.5,40455.5,4748.85,19087,6823.3,21560.7,20000.3,22529.9,11213.8,44269.7,12623.1,33179.2,23385.4,67010.6,7941.24,34055.8,12921.1,46554.3,2694.37,30118.1,14033,23576.6,5420.15,9521.35,16512.8,15852.6,6272.4,10669.1,4240.87,9218.58
7585,Acot4,NM_134247,295.7,1010.42,264.516,638.881,164.803,319.319,177.5,534.43,209.107,725.808,943.834,741.702,637.128,731.382,349.375,762.352,319.633,450.772,134.115,846.879,168.897,425.044,245.193,463.496,794.139,666.751,326.915,745.661,179.934,743.349
7650,A_52_P471947,A_52_P471947,128.969,836.556,115.169,557.514,128.174,456.121,312.894,498.605,144.092,916.163,1779.05,2442.66,281.87,663.847,170.463,468.035,196.427,434.436,126.625,511.937,173.566,311.195,97.5544,224.235,1089.65,1904.6,294.257,225.229,78.3635,192.125
7827,6030422H21Rik,,120.457,1332.02,122.663,751.852,414.161,605.144,362.514,684.964,1106.94,1092.91,1665.59,1854.41,296.789,1020.6,208.977,988.887,229.676,672.661,2139.13,1111.31,448.486,597.208,72.1277,461.629,525.322,870.803,1990.35,796.298,602.306,856.587
8022,A_52_P226559,A_52_P226559,13698,21406.8,3268.11,9764.9,4540.91,10179.1,8455.22,9022.43,5772.52,17011.6,8818.86,11636.2,11947.4,26071.6,3631.47,12643.8,6129.75,17959.5,571.54,9890.47,5304,7554.24,3418.38,5257.22,12716.9,9198.57,2468.36,5239.31,1889.68,4445.34
8055,Xist,NR_001463,18.9518,10592.2,9.71247,6045.08,27.195,3319.85,7.56638,4975.64,5.07155,6094.9,739.071,2444.53,27.1777,5253.6,4.63427,5517.23,17.1899,3363.67,5.40161,6289.59,11.6592,3781.32,16.8737,1753.88,154.831,1540.31,5.32817,3232.34,5.84152,3285.17
8168,A_51_P290904,A_51_P290904,1228.88,4408.49,348.305,2307.46,839.491,3308.55,6500.74,5446.62,1282.8,4788.95,3974.35,7174,2132.53,6461.21,926.209,3924.89,1606.16,5288.08,349.6,2813.27,3245.4,4111.75,552.888,1138.14,3211.06,3918.88,936.057,1075.77,466.406,804.434
8356,Tmem165,,29423.6,78091.3,7828.92,39020.5,10673.8,35811.1,57769.3,44137.6,16809.6,51839.1,10694.2,18102.7,26796.5,66789.9,15746.8,48370.1,17393,46008.1,5343.57,53082.5,26598.4,31778,16443.4,26234.7,23205.5,21532.5,23658.7,35456.6,15554.5,30144.7
8618,Cpeb2,NM_175937,452.191,77.1609,344.341,49.0103,178.683,34.6297,172.53,28.5339,129.638,32.0663,830.455,785.459,844.052,118.367,100.175,40.8751,182.288,59.8696,150.87,28.795,114.266,20.2515,150.109,16.0981,1735.68,470.104,390.972,42.7136,109.474,36.2607
8729,Sufu,NM_015752,63.82,53.5992,51.0478,49.059,246.618,1885.4,42.102,39.2169,76.0233,62.2193,2199.86,3045.39,172.11,223.473,66.3868,67.3396,170.178,196.55,106.36,78.3316,35.829,35.1028,116.512,84.8397,1103.05,1670.44,174.601,128.424,107.554,82.2563
8900,Arhgap19,NM_027667,17.3925,18.291,33.0523,58.8785,470.753,4008.32,23.8744,17.8579,33.4698,56.9445,2044.87,2734.23,228.551,380.915,10.8793,36.0741,207.865,331.617,5.30716,12.9285,11.7054,5.5476,52.8815,84.8886,1178.12,1504.27,14.8693,18.2536,6.15765,8.79385
9003,A_52_P170685,A_52_P170685,107800,240940,44641,166089,23255.6,158447,103340,171316,64781.6,168111,39134.8,105359,128313,173806,78667.8,134851,63746.9,120982,95245.7,183942,72497.9,111120,42731,107314,45901.6,115506,107502,154739,104786,112385
9064,Zfp112,,83.9233,37.7985,97.0607,63.8253,304.437,2082.59,34.0157,21.739,62.755,57.2994,1553.79,1721.95,184.911,197.03,20.9948,22.8573,160.783,218.888,27.088,21.1,11.4058,10.7575,37.8819,29.7148,956.113,1151.9,29.227,8.48008,33.8413,15.7814
9067,Rusc1,NM_028188,83266.7,178887,25224.2,103697,31467.6,96660.8,86100.2,110508,48449.4,166666,27924.5,113534,84180.9,231500,39076.6,161706,47176.4,153317,7882.39,168666,59047.6,97859.1,32967.8,66079.5,65962.7,71697.8,33609,82427.8,24228.3,78182.3
9070,Havcr2,NM_134250,7.23883,4.93423,21.2297,57.0457,321.342,2116.13,6.30909,10.3066,29.7351,71.9056,2396.98,3185.68,188.773,459.884,21.406,24.6694,176.058,325.402,5.27997,6.16851,11.5875,2.66641,26.5955,44.2626,1049.77,1084.44,9.40307,11.6468,6.17252,6.82268
9527,Acot3,NM_134246,87.9441,1858.43,152.107,1223.23,65.5072,593.465,29.0419,1025.85,246.275,1237.58,1237.44,1076.23,289.893,1155.68,114.67,1152.45,190.496,773.299,17.068,1199.07,22.8704,646.388,118.851,766.594,703.097,961.097,62.6071,1280.53,24.3281,1268.44
9879,Cd40,NM_011611,70.2975,74.1895,71.2053,111.007,389.484,2443.31,38.5571,46.1572,75.6635,104.103,1809.26,2063.72,280.865,388.637,51.5212,75.9906,228.113,376.61,25.6081,53.4175,31.3486,23.7324,74.5816,99.9383,1413.02,1307.11,58.6799,50.9108,37.6036,33.346
9963,A_52_P224723,A_52_P224723,33.298,27.8527,58.8926,97.7829,319.181,2107.5,76.8029,24.7461,56.8339,83.4407,3684.06,7073.85,325.488,531.433,48.8373,47.8171,244.234,356.25,64.0049,24.8373,24.7355,13.188,77.5417,127.658,1513.69,2243.85,71.5383,37.878,33.0631,24.5469
10714,Gm7231,XM_001477336,239.934,3630.01,279.594,2156.76,336.035,1478.13,516.014,1818.9,720.356,2152.79,2090.12,2254.93,1735.84,2885.52,294.533,2121.42,251.09,1571.79,584.143,2337.65,397.301,1263.72,381.935,2007.08,1131.2,2073.43,571.923,2852.03,396.305,3091.06
10788,Olfr1143,NM_146293,117.635,723.646,68.9091,308.735,108.373,194.996,274.229,391.456,78.8956,341.702,630.609,695.408,235.248,367.701,92.5102,431.017,160.125,345.23,124.523,579.776,133.61,324.586,168.07,151.237,393.038,340.473,279.298,278.003,177.838,247.418
11114,Ugt1a9,NM_201644,1399.71,1001.81,1207.21,676.769,508.985,322.418,345.737,430.588,288.548,416.947,802.843,501.01,941.901,381.459,1944.07,445.568,1999.43,295.353,244.246,430.361,281.317,237.277,508.408,258.153,2155.96,388.196,516.099,374.551,273.692,375.265
11245,H1fx,,106833,260884,35498.7,173907,40941.1,141163,161745,174355,56308.8,216248,33078.4,161278,99219.1,325639,60021.5,251204,63924,168599,18338.2,243700,99980.9,133077,45123.3,103416,77843.4,101566,61568.9,139663,38780,121385
11396,C730007P19Rik,NM_009286,26.0105,8735.06,28.0813,5505.01,45.5766,3122.54,26.2633,4833.98,47.4375,6710.02,1073.4,2834.18,168.187,7415.46,43.7807,6381.43,124.859,4350.54,25.2829,6671.12,14.2198,3933.96,34.6739,5294.43,893.297,4564.7,29.973,8998.8,15.5154,8998.24
11564,Hsph1,NM_013559,4240.95,21047.1,2534.82,12974.2,1740.55,9650.27,4043.68,11383.8,2300.26,14400.7,2872.18,4212.86,3035.32,18064.1,3671.31,13928.9,2549.97,11267.2,4275.04,15030.3,3268.52,8491.08,1312.5,6807.81,2398.3,5142.33,5155.57,11297.7,4927.98,11663.5
11845,Cyp4a31,NM_201640,856.36,1459.51,785.259,926.908,264.648,496.182,314.962,719.766,1989.38,1166.45,4713.27,736.305,4750.69,1544.05,176.216,953.657,263.267,518.377,147.481,892.515,318.353,526.215,338.758,481.967,514.876,601.613,261.316,749.435,229.615,752.69
11857,A_52_P328440,A_52_P328440,58778.2,102759,20738.3,68953.2,8901.65,64436.9,38707.1,77240.1,14414.1,47465.9,19633.1,38526.7,35434.9,63777.2,27343.5,40242.1,18656.1,35165.3,18973.5,54055.4,18417.8,33514.6,12642.1,38822.1,18048.1,47703.2,33935.6,58534.2,25980.5,49327.4
12225,1810046K07Rik,NM_027217,266.396,351.417,480.338,227.932,972.18,191.087,266.959,183.839,279.214,189.121,1401.99,1077.29,1880.4,270.065,911.516,199.595,638.39,181.644,806.888,229.039,194.913,120.626,369.867,160.869,1866.13,604.38,570.616,264.561,360.454,241.769
12646,Ptprz1,,205978,258605,184011,179008,152167,144499,294998,191979,146747,213678,44691.3,159392,197362,331396,182825,266014,133062,162105,41789.9,251745,109834,135357,106386,176084,169636,166812,132594,257667,159336,317258
